,rcp26_gepic_soy_gfdl-esm2m_delta_y,rcp26_gepic_soy_hadgem2-es_delta_y,rcp26_gepic_soy_ipsl-cm5a-lr_delta_y,rcp26_gepic_soy_miroc5_delta_y,rcp26_gepic_mai_gfdl-esm2m_delta_y,rcp26_gepic_mai_hadgem2-es_delta_y,rcp26_gepic_mai_ipsl-cm5a-lr_delta_y,rcp26_gepic_mai_miroc5_delta_y,rcp26_gepic_whe_gfdl-esm2m_delta_y,rcp26_gepic_whe_hadgem2-es_delta_y,rcp26_gepic_whe_ipsl-cm5a-lr_delta_y,rcp26_gepic_whe_miroc5_delta_y,rcp26_gepic_ric_gfdl-esm2m_delta_y,rcp26_gepic_ric_hadgem2-es_delta_y,rcp26_gepic_ric_ipsl-cm5a-lr_delta_y,rcp26_gepic_ric_miroc5_delta_y,rcp26_lpjml_soy_gfdl-esm2m_delta_y,rcp26_lpjml_soy_hadgem2-es_delta_y,rcp26_lpjml_soy_ipsl-cm5a-lr_delta_y,rcp26_lpjml_soy_miroc5_delta_y,rcp26_lpjml_mai_gfdl-esm2m_delta_y,rcp26_lpjml_mai_hadgem2-es_delta_y,rcp26_lpjml_mai_ipsl-cm5a-lr_delta_y,rcp26_lpjml_mai_miroc5_delta_y,rcp26_lpjml_whe_gfdl-esm2m_delta_y,rcp26_lpjml_whe_hadgem2-es_delta_y,rcp26_lpjml_whe_ipsl-cm5a-lr_delta_y,rcp26_lpjml_whe_miroc5_delta_y,rcp26_lpjml_ric_gfdl-esm2m_delta_y,rcp26_lpjml_ric_hadgem2-es_delta_y,rcp26_lpjml_ric_ipsl-cm5a-lr_delta_y,rcp26_lpjml_ric_miroc5_delta_y,rcp26_clm45_soy_gfdl-esm2m_delta_y,rcp26_clm45_mai_gfdl-esm2m_delta_y,rcp60_gepic_soy_gfdl-esm2m_delta_y,rcp60_gepic_soy_hadgem2-es_delta_y,rcp60_gepic_soy_ipsl-cm5a-lr_delta_y,rcp60_gepic_soy_miroc5_delta_y,rcp60_gepic_mai_gfdl-esm2m_delta_y,rcp60_gepic_mai_hadgem2-es_delta_y,rcp60_gepic_mai_ipsl-cm5a-lr_delta_y,rcp60_gepic_mai_miroc5_delta_y,rcp60_gepic_whe_gfdl-esm2m_delta_y,rcp60_gepic_whe_hadgem2-es_delta_y,rcp60_gepic_whe_ipsl-cm5a-lr_delta_y,rcp60_gepic_whe_miroc5_delta_y,rcp60_gepic_ric_gfdl-esm2m_delta_y,rcp60_gepic_ric_hadgem2-es_delta_y,rcp60_gepic_ric_ipsl-cm5a-lr_delta_y,rcp60_gepic_ric_miroc5_delta_y,rcp60_clm45_soy_gfdl-esm2m_delta_y,rcp60_clm45_mai_gfdl-esm2m_delta_y,rcp26_gepic_soy_gfdl-esm2m_delta_var,rcp26_gepic_soy_hadgem2-es_delta_var,rcp26_gepic_soy_ipsl-cm5a-lr_delta_var,rcp26_gepic_soy_miroc5_delta_var,rcp26_gepic_mai_gfdl-esm2m_delta_var,rcp26_gepic_mai_hadgem2-es_delta_var,rcp26_gepic_mai_ipsl-cm5a-lr_delta_var,rcp26_gepic_mai_miroc5_delta_var,rcp26_gepic_whe_gfdl-esm2m_delta_var,rcp26_gepic_whe_hadgem2-es_delta_var,rcp26_gepic_whe_ipsl-cm5a-lr_delta_var,rcp26_gepic_whe_miroc5_delta_var,rcp26_gepic_ric_gfdl-esm2m_delta_var,rcp26_gepic_ric_hadgem2-es_delta_var,rcp26_gepic_ric_ipsl-cm5a-lr_delta_var,rcp26_gepic_ric_miroc5_delta_var,rcp26_lpjml_soy_gfdl-esm2m_delta_var,rcp26_lpjml_soy_hadgem2-es_delta_var,rcp26_lpjml_soy_ipsl-cm5a-lr_delta_var,rcp26_lpjml_soy_miroc5_delta_var,rcp26_lpjml_mai_gfdl-esm2m_delta_var,rcp26_lpjml_mai_hadgem2-es_delta_var,rcp26_lpjml_mai_ipsl-cm5a-lr_delta_var,rcp26_lpjml_mai_miroc5_delta_var,rcp26_lpjml_whe_gfdl-esm2m_delta_var,rcp26_lpjml_whe_hadgem2-es_delta_var,rcp26_lpjml_whe_ipsl-cm5a-lr_delta_var,rcp26_lpjml_whe_miroc5_delta_var,rcp26_lpjml_ric_gfdl-esm2m_delta_var,rcp26_lpjml_ric_hadgem2-es_delta_var,rcp26_lpjml_ric_ipsl-cm5a-lr_delta_var,rcp26_lpjml_ric_miroc5_delta_var,rcp26_clm45_soy_gfdl-esm2m_delta_var,rcp26_clm45_mai_gfdl-esm2m_delta_var,rcp60_gepic_soy_gfdl-esm2m_delta_var,rcp60_gepic_soy_hadgem2-es_delta_var,rcp60_gepic_soy_ipsl-cm5a-lr_delta_var,rcp60_gepic_soy_miroc5_delta_var,rcp60_gepic_mai_gfdl-esm2m_delta_var,rcp60_gepic_mai_hadgem2-es_delta_var,rcp60_gepic_mai_ipsl-cm5a-lr_delta_var,rcp60_gepic_mai_miroc5_delta_var,rcp60_gepic_whe_gfdl-esm2m_delta_var,rcp60_gepic_whe_hadgem2-es_delta_var,rcp60_gepic_whe_ipsl-cm5a-lr_delta_var,rcp60_gepic_whe_miroc5_delta_var,rcp60_gepic_ric_gfdl-esm2m_delta_var,rcp60_gepic_ric_hadgem2-es_delta_var,rcp60_gepic_ric_ipsl-cm5a-lr_delta_var,rcp60_gepic_ric_miroc5_delta_var,rcp60_clm45_soy_gfdl-esm2m_delta_var,rcp60_clm45_mai_gfdl-esm2m_delta_var
2006,0.002854557589240879,0.0028673456035888385,0.0028443520437539576,0.0028706054552564797,0.0009523782784650908,0.0009684539235757989,0.000943376979628882,0.0009637814360409229,0.0013523470774426275,0.0013763193516173374,0.0013506525189468086,0.0013680007505567585,0.0021760170727054095,0.0022207375016240474,0.002186569143374646,0.002212509979079286,0.0032129286678776337,0.003312119364662602,0.003265883235946616,0.0033090209502421217,8.53864829012348e-05,9.708634578064047e-05,0.00011037582581175935,0.00011100315681216642,0.002130034570246313,0.0021739775851407606,0.002176990814143001,0.002171352726508405,0.0037792983817675034,0.003949343062385949,0.003949474309434204,0.0038751367010425035,0.0029855968594576622,8.055944538385206e-05,0.002566042054713883,0.0025943191217872494,0.0025645961223007426,0.0025757879424585543,0.0007906207743302294,0.0008142799884012672,0.0007909521076258795,0.0007907821320537632,0.0011700501786610917,0.0012087661302964882,0.001186589673461569,0.0011807687393790164,0.001954650361857616,0.0020228065517831875,0.0019782219062532977,0.0019611550871634358,0.0019987229715224225,5.581239425241188e-05,0.024100314466840755,0.023853174234624006,0.023749041949478866,0.02373404044606793,0.008677115074390604,0.008438513106863924,0.008259711902804225,0.008445944223313472,0.012250107600732068,0.012172899145229715,0.011911306080217806,0.011871598322452567,0.018624793631714334,0.018549946596023034,0.01845055155612479,0.018403311153236835,0.0034742015347626887,0.0033049433720299328,0.0033682744876662785,0.0033386956939785947,7.6298082475692e-05,5.779407554497605e-05,9.237216211407423e-05,8.75933018715943e-05,0.002266646343850451,0.0022077966431256163,0.002264032670644644,0.002239877723895178,0.004027310127926025,0.003735386892445598,0.0038533778906040626,0.0036882183034534152,0.00017150414,3.2647051e-06,0.022911778948720554,0.02284378224024856,0.022731080589899758,0.022766148854876548,0.008266337898824883,0.008100039380452775,0.007954589050318447,0.008104716518540785,0.011356568746011991,0.011547175094042607,0.011433398009847016,0.011582315101614003,0.017765724945605233,0.017784117551750817,0.01755032029967798,0.017699273345474317,-0.00041318368,-2.8649232e-05
2007,0.00561019486598332,0.0056353277456671815,0.005590137432526351,0.005641734483845665,0.001871753349260602,0.0019033475626712513,0.001854062677785479,0.0018941645054863713,0.0026578306423006137,0.0027049444682776427,0.0026545002476330887,0.0026885955345100692,0.004276627613188361,0.004364518753191823,0.004297366088711564,0.004348348820269693,0.006314518223502092,0.006509462315698292,0.006418592300350537,0.006503372857654081,0.00016781402827618943,0.00019080831324215015,0.0002169267467686561,0.00021815966957638682,0.004186256061325681,0.00427261931337071,0.00427854135254838,0.0042674605565536546,0.007427630978028224,0.007761827701817942,0.007762085647749412,0.007615986486702358,0.005867732441607395,0.000158327226818759,0.005043161860006996,0.0050987360957898,0.005040320101749487,0.005062315906713108,0.0015538437990549581,0.0016003423534420968,0.0015544949837993794,0.001554160922897745,0.0022995540640022485,0.0023756443253846863,0.002332059902793285,0.002320619750165694,0.0038415653151360135,0.003975515846821419,0.0038878915682304975,0.003854349354474679,0.003928183265813876,0.00010969069563469084,0.0043431540894569715,0.0043162623568946176,0.0043944707713393155,0.0043007879136043314,0.0014942321991566997,0.0014605451878740563,0.0013557856531590646,0.0014108435145899073,0.0017677065390465036,0.0017133002812442317,0.0017365279212337825,0.0017745014569895132,0.0028657743593480485,0.0028225465093973355,0.002779284614879851,0.002809827302318169,0.0066139131263613146,0.006637263450678419,0.006563798079198238,0.006525822654881633,0.00015176640174971033,0.0001674301033879504,0.0002065704926207598,0.00017321433263385773,0.004499308835944601,0.004471677044982775,0.004528257808335708,0.004475549704638168,0.007174383815739151,0.007487394367437563,0.00725575826906987,0.007289762396872623,0.00040557666,-0.00037995205,0.00434025608685579,0.004237380023774085,0.004317921161314982,0.0043098859418875994,0.0015165117233018161,0.0014311832997557174,0.001443816648056802,0.0014575892044454946,0.001834914302092396,0.0018107276070640074,0.0016176408057083126,0.0016944639669550117,0.003004914002143311,0.0028579118887252365,0.00283679395586671,0.002787826796253542,0.003120312,6.4010936e-05
2008,0.00846475245522428,0.0085026733492561,0.008434489476280388,0.008512339939102226,0.0028241316277257196,0.0028718014862470775,0.0027974396574143873,0.002857945941527321,0.004010177719743279,0.004081263819895019,0.0040051527665799355,0.004056596285066867,0.006452644685893832,0.0065852562548159325,0.006483935232086271,0.006560858799349041,0.009527446891379816,0.009821581680360987,0.009684475536297244,0.009812393807896296,0.00025320051117742664,0.00028789465902279333,0.00032730257258041854,0.00032916282638855636,0.006316290631572054,0.006446596898511531,0.006455532166691442,0.006438813283062121,0.011206929359795833,0.011711170764204002,0.011711559957183726,0.011491123187744971,0.008853329301065142,0.00023888667220261332,0.007609203914720951,0.007693055217577122,0.007604916224050302,0.007638103849171734,0.00234446457338521,0.002414622341843387,0.002345447091425281,0.0023449430549515302,0.003469604242663373,0.0035844104556812086,0.003518649576254887,0.003501388489544744,0.005796215676993685,0.0059983223986046635,0.005866113474483851,0.0058155044416381705,0.0059269062373363554,0.0001655030898871043,0.005444539042128072,0.005466431340338308,0.0054210733522057014,0.005476168712411913,0.0019444337573559336,0.0018803370916396036,0.0018850832197674675,0.0019191020323683816,0.0027709901468292346,0.002770834041567474,0.0026445439828292013,0.002719211821360103,0.004279918026583044,0.004224490742922591,0.004162471357739815,0.004230242908425925,0.010398147346801546,0.00995826891499859,0.009855272503844973,0.0098741362882792,0.0002658536965839669,0.0003547049414729043,0.00037917344349557323,0.0003241349577762995,0.006775414818761413,0.006672279524459304,0.006753266205337424,0.0067795652261700475,0.011442706618107264,0.011407260693654,0.011344493716127092,0.011299803678827665,-0.0011583411,-4.6293837e-05,0.00548881947456623,0.00546532823453714,0.005438567701536142,0.005450558231362984,0.0018285902664866066,0.0018986260928184663,0.0018718735435256449,0.0018811248353714318,0.002760014015832394,0.002753954829715965,0.0026856592391284635,0.0027313448104456374,0.004140939969268446,0.004229516366300261,0.004164021102875984,0.0042239396546645,-0.00053668296,6.468146e-05
2009,0.011573676562318318,0.011625524996729104,0.011532298632844117,0.01163874192007464,0.003861375297341169,0.003926553284200922,0.0038248799322577283,0.0039076088916709046,0.0054830309724035724,0.005580225489973313,0.0054761604604824056,0.005546498092603936,0.008822564270028446,0.009003881256584705,0.008865347170415103,0.008970523132999758,0.013026676133622796,0.013428840394349972,0.013241378070496542,0.013416278011130304,0.0003461956905748114,0.00039363226333834276,0.0004475138680189688,0.00045005735360972816,0.008636130262533393,0.008814295258565835,0.008826512261302641,0.008803652886190096,0.01532299690429511,0.01601243548561446,0.016012967620923965,0.015711569099771477,0.012104969445028944,0.00032662468202661094,0.010314980932810362,0.010428649143026072,0.010309168570832788,0.010354157471665178,0.0031781389542383785,0.0032732443098110655,0.003179470848476338,0.0031787875803349595,0.004703370025112948,0.004859000484162167,0.004769855519063382,0.0047464565167117355,0.007857307395190095,0.008131281782415662,0.007952060336028185,0.007883455102855074,0.008034470558793182,0.00022435477293543998,0.008294252834480011,0.00832483562711612,0.00824785034648965,0.008328908029241272,0.002884144024651718,0.0029001688502670445,0.0028739668000202705,0.0029812132015694286,0.004113809835722336,0.004132631591400455,0.004095197375665176,0.004203581317279694,0.006280018217334658,0.006408243369402291,0.006343074643134294,0.006559311389809232,0.013460415414826144,0.013961385331704117,0.01401531284070407,0.013834999354215645,0.00031609483850199386,0.00040278747905415837,0.0004923356892954868,0.00048199660334965756,0.00906631842865331,0.009075255715723827,0.009461633494190637,0.009330752339288966,0.01499480415765493,0.015607969537017572,0.01654548236632385,0.015578143635595162,0.00553229,0.00025328348,0.008269999745575091,0.008334674241940397,0.00825363784080626,0.00833426714556244,0.0029225430058254305,0.0029611883729648717,0.0028779352593225134,0.0029954489077754776,0.004114716348223975,0.00412493577327113,0.004034252880432282,0.004216115400476492,0.00626973204747933,0.00645813379360338,0.006339574350568835,0.00658527944476755,-0.00065430754,-0.0004240978
2010,0.014809783928338977,0.014876129666144232,0.01475683634581277,0.014893042163905065,0.004941051662531811,0.005024454019343803,0.004894351854708312,0.005000212598865832,0.007016137312672717,0.0071405083192821045,0.0070073457418627265,0.0070973504286311806,0.01128943510987769,0.011521450008425874,0.011344180506221059,0.011478764643936223,0.016669055663048497,0.017183668783002197,0.016943790253822227,0.0171675938408603,0.0004429952182202724,0.000503695496921348,0.000572642898270916,0.0005758975660354042,0.011050872423852278,0.011278854006076939,0.011294486996147967,0.011265235927627888,0.019607449030160328,0.020489661036537224,0.020490341961817277,0.020104669617290037,0.015489631231245861,0.0004179519740706825,0.013033461129388442,0.013177086232444254,0.01302611693802269,0.013082962519616327,0.004015727299320901,0.004135897366830232,0.0040174102100205885,0.004016546868748355,0.005942928135179653,0.006139574503387164,0.006026935668176137,0.005997369933677627,0.009928075600326387,0.010274255060047362,0.010047800375326238,0.009961114452622283,0.010151929548425852,0.00028348275496522304,0.011338667895817717,0.011307484025040308,0.011271380904672543,0.011408529056257052,0.00391982320169985,0.003964604968692236,0.0038850424301927976,0.00402327980605317,0.005617686517998845,0.0055522023376928815,0.0055274745888339956,0.005677521527919147,0.008656713445429998,0.00871534422670578,0.008598265922881945,0.00892615139050776,0.01714956897906047,0.017267230212289767,0.017345835036337763,0.017867294047557897,0.00041389400849357985,0.0006076449523967725,0.000632367668192769,0.0005761178080722865,0.011861434401837996,0.011638722489680073,0.011896728948995875,0.01183600365019538,0.0192554173624788,0.02024377764077331,0.020176157504087695,0.020162621142094682,0.0060812407,-4.515195e-05,0.011239687456738761,0.011235761434724337,0.011144779187631928,0.01119313269322102,0.003939774452761365,0.00406123336435715,0.0038390630711029675,0.003945705029049183,0.005480482969488944,0.005512184018173121,0.005514012349819606,0.005478477898775668,0.008703182341602885,0.00882701899961635,0.008440469326229095,0.008658566203975974,-0.0008228575,0.00051095645
2011,0.018017628347931452,0.01809834477512773,0.017953212157358064,0.018118920571544773,0.00601129853981684,0.0061127661017779935,0.005954483411023938,0.00608327391560489,0.008535854077917652,0.00868716422431743,0.008525158226025726,0.008634658202771697,0.013734761226234762,0.014017031260250919,0.013801364642587619,0.013965100115475818,0.020279624017544653,0.020905703910618096,0.02061386695956422,0.020886147086924472,0.0005389493351439374,0.0006127974795560283,0.0006966790985643289,0.0007006387373045221,0.013444525133980562,0.013721888223042055,0.013740907366496788,0.013705320427219019,0.023854482360166386,0.02492778418090164,0.02492861259667651,0.024459402444699192,0.018844732652517595,0.0005084816478436253,0.01570112861201184,0.015874150665985506,0.015692281223582922,0.01576076186573666,0.004837659787486007,0.004982426067643447,0.004839687153592064,0.004838647105041887,0.007159316934777842,0.007396212559636013,0.007260518992071851,0.0072249017914479165,0.011960137857703158,0.012377172762396263,0.01210436770360941,0.011999939048188272,0.012229809865355145,0.0003415055410692167,0.014454954525567077,0.014634770679738866,0.014405503900157057,0.014568112104550888,0.005024731032974443,0.005227704190532554,0.004944538016285691,0.005139181753488512,0.0071289624479119575,0.007113587019474412,0.0070371242265125835,0.007121040846992849,0.01109378201919256,0.011405630023561916,0.011027590921422456,0.011285630661275052,0.02081264066738183,0.021551206316502258,0.020516940148606562,0.02112977721505801,0.0006405514973813436,0.0006515842295287705,0.0006717627915054083,0.0007647276439193885,0.014288968931686139,0.01437952351149095,0.014382462141983618,0.014309277381826312,0.023681888262120497,0.025125375975439478,0.023830070160703733,0.024154073033145138,-0.00029691626,0.00026620852,0.014276129549572553,0.014285480724655065,0.014254569291514663,0.014268520394674761,0.0050602004867642825,0.0048718676361853815,0.004816403132836441,0.004935401992453208,0.0070903257112509615,0.006973471123211155,0.006939481995585378,0.006910221374032548,0.011041373619576631,0.01096815143001167,0.010694725343260178,0.010898465989480195,0.00020023162,0.0002214762
2012,0.02123960424073798,0.021334754664327004,0.021163668919614995,0.0213590098972798,0.007086260161054661,0.007205872510566516,0.007019285150407029,0.007171106427571869,0.010062265630674671,0.010240633591489471,0.010049657108797367,0.01017873825785556,0.01619085970433789,0.016523606262083997,0.016269373378673846,0.016462388606713816,0.023906097959505535,0.02464413566875211,0.024300111404098015,0.024621081624821507,0.0006353261574284991,0.0007223800876648697,0.0008212617138370074,0.0008259294291519174,0.015848722569704116,0.016175684705280132,0.01619810491909383,0.01615615419773345,0.028120225088101972,0.029385458528545173,0.029386435084552725,0.028833319117162994,0.022214614256261877,0.0005994101307521312,0.01833068655916915,0.01853268560761899,0.018320357447920824,0.018400306935483807,0.005647850382963029,0.005816861501302176,0.005650217283683936,0.0056490030522455,0.008358328751524612,0.008634898643652718,0.008476479697054753,0.00843489747982147,0.01396317065426023,0.014450048783283006,0.014131555498631366,0.014009637578103291,0.014278006177756847,0.0003986994302288668,0.017883005847220995,0.017610322416629538,0.01765926237294513,0.017839884529331645,0.006437080705483913,0.006154358540324559,0.006010062232527734,0.006271240156770029,0.008703604306057475,0.008707438034949881,0.008667929172376236,0.008824768267785573,0.013861756329020968,0.01365123236357315,0.013518474856379468,0.013861527546955138,0.025830724580751908,0.024649759082856097,0.024729845788355694,0.025281494737009705,0.0008639886280865094,0.0007844519601732003,0.0007340746754843855,0.0009351221768529431,0.01685514524651523,0.017095491885026824,0.016942450736697295,0.016879558823107002,0.03127188025301656,0.028280218028916105,0.02890430366100916,0.02893513819280418,0.003367569,-2.3372608e-05,0.01717503382442644,0.017180416584134467,0.01707152040267858,0.017279549118599663,0.0060953721557105225,0.005996790844751902,0.005914483604598879,0.006090393121463188,0.008624143036522442,0.008465795103022141,0.008368219676357954,0.008518942725654816,0.013475955556121666,0.01334532684321444,0.013114724240970403,0.01355286109483574,0.0021152426,0.00032236153
2013,0.02446158013354459,0.02457116455352636,0.024374125681872007,0.024599099223014908,0.00816122178229251,0.008298978919355066,0.008084086889790147,0.008258938939538876,0.01158867718343173,0.011794102958661548,0.011574155991569045,0.011722818312939459,0.01864695818244108,0.019030181263917135,0.018737382114760132,0.018959677097951877,0.027532571901466508,0.028382567426886218,0.0279863558486319,0.02835601616271864,0.0007317029797130633,0.0008319626957737138,0.000945844329109689,0.0009512201209993159,0.01825292000542773,0.018629481187518275,0.018655302471690935,0.01860698796824794,0.03238596781603766,0.033843132876188814,0.03384425757242905,0.03320723578962691,0.025584495860006242,0.0006903386136606395,0.020947541327837788,0.02117837738528324,0.020935737651851312,0.02102710057977325,0.0064541270142106965,0.0066472658459094175,0.006456831809282613,0.006455444236419148,0.009551548240654252,0.009867600736925388,0.009686566195733395,0.009639047778396123,0.015956526963877424,0.01651291091034905,0.0161489501158996,0.016009627419468004,0.016316307821982706,0.00045561702040706966,0.02081394911683839,0.020972843715485783,0.02067960667458668,0.02074035259085216,0.0070589487029211,0.0073886333654605806,0.0071743199420268725,0.007241221191786451,0.010248263569738106,0.010423681140457716,0.009955380207882551,0.010055731189491355,0.01570176140331998,0.016553669021819387,0.01596206644159945,0.01595554276080296,0.02821480385049238,0.0298800850096719,0.02886953293336153,0.02877948410593324,0.0005836466489792364,0.0010039520992704957,0.0010682400332800756,0.0009341434773651498,0.018896268723304212,0.019484964471254987,0.019148456879560682,0.019450091585112295,0.031162175944337265,0.03457752242770106,0.033743525385984845,0.03258135552269072,0.014865226,0.0007342914,0.019987341119468836,0.01995721886809094,0.019752180030748516,0.020225536325489315,0.006722090441884424,0.007073975128784829,0.006604995822594596,0.007177423507656965,0.009805945290950108,0.009820520526720082,0.009590660175495943,0.01017640914241911,0.015229928270955814,0.015612539118397368,0.014843793570366626,0.016280376826619276,0.008204868,0.00043206225
2014,0.027683556026351114,0.027807574442725632,0.027584582444128942,0.027839188548749935,0.009236183403530333,0.009392085328143588,0.009148888629173239,0.009346771451505854,0.013115088736188751,0.013347572325833588,0.013098654874340686,0.013266898368023321,0.021103056660544208,0.021536756265750207,0.02120539085084636,0.021456965589189875,0.03115904584342739,0.03212099918502023,0.03167260029316569,0.03209095070061568,0.000828079801997625,0.0009415453038825552,0.0010704269443823674,0.0010765108128467113,0.020657117441151285,0.021083277669756352,0.021112500024287977,0.02105782173876237,0.03665171054397325,0.03830080722383235,0.03830208006030527,0.03758115246209071,0.028954377463750524,0.0007812670965691456,0.023551692918017758,0.023811225998978263,0.02353842183537438,0.02364114279860499,0.00725648968122901,0.007473639101465171,0.0072595307303880965,0.0072579706575628304,0.010738975402166763,0.011094318839454019,0.010890778488107777,0.010837352687171875,0.017940206786554735,0.018565759143594394,0.018156551555414117,0.01799990857228241,0.018344714798032718,0.0005122583116038251,0.024058730668035266,0.023859798248822218,0.02369211228822369,0.02396613678613592,0.00824926753124105,0.008547306345298475,0.008243783879040012,0.008388821025628646,0.011531731370649256,0.011752597007333877,0.01146824136914301,0.011620274446865258,0.018353462143818968,0.018861075108451465,0.018407768262251226,0.0186653215412069,0.032050803139362864,0.032803569546196364,0.03167215860714549,0.033353626559493366,0.0006696744792976097,0.0010039692155491965,0.0010781011852949178,0.0010749267756285017,0.021630114490718375,0.022340108398941013,0.02191383328585718,0.021916892708595315,0.037497493647217724,0.03941224944305551,0.037341283624156084,0.039102201189977856,0.0016999532,0.00013692974,0.02289301388237113,0.0227503917563758,0.022721796811402045,0.022831295708766415,0.008204396705958298,0.007909066736452083,0.0077783743106979095,0.007952190209432788,0.011115629937769404,0.011105041369766993,0.010975452754831307,0.011126753061731809,0.018008736988399172,0.017748654487313345,0.017509344916147192,0.01759043123267885,0.0029807542,1.5345862e-05
2015,0.030905531919157722,0.031043984331924988,0.030795039206385953,0.031079277874485046,0.010311145024768181,0.010485191736932136,0.010213690368556357,0.010434603963472861,0.01464150028894581,0.014901041693005667,0.014623153757112366,0.01481097842310722,0.023559155138647397,0.024043331267583345,0.02367339958693265,0.023954254080427936,0.034785519785388366,0.03585943094315434,0.035358844737699575,0.0358258852385128,0.0009244566242821891,0.0010511279119913993,0.001195009559655049,0.0012018015046941098,0.0230613148768749,0.023537074151994495,0.023569697576885082,0.023508655509276864,0.04091745327190894,0.04275848157147599,0.0427599025481816,0.04195506913455462,0.03232425906749489,0.0008721955794776539,0.026143141329708984,0.026431231448703976,0.02612840999848996,0.026242433591978954,0.008054938384017949,0.008295981267969415,0.008058314047000364,0.008056582315676524,0.011920610236062112,0.012315052951238581,0.012089116574177865,0.012029812206148693,0.019914210122292112,0.02060859348301898,0.020154359817174856,0.019980481036546455,0.02036322710590683,0.0005686233038191316,0.027095530867136553,0.026988194573952358,0.026793353278136513,0.027300274841334984,0.009468668113929851,0.009530291378083604,0.009117726490455138,0.009703680292638446,0.013051148254492575,0.01329522946565524,0.013126196320909377,0.013364341896606572,0.02074651653762479,0.02117379087046232,0.02041806263294139,0.021204898523641418,0.035613805421979165,0.03682710748061026,0.0357740084305416,0.037908950008992776,0.0010810811491072086,0.0011276395405495972,0.0013636435442609212,0.0014686682973384954,0.02412776513244452,0.024239056404514795,0.024246588198179837,0.0245992027760885,0.04292624471671087,0.042988004615306684,0.04211000904476269,0.045383023621100256,0.018645186,0.00097178994,0.025937519399339845,0.02583778436480258,0.02553770857495706,0.02573196535973019,0.00910584052214539,0.008960365730711562,0.008820099620913938,0.008590272014322858,0.012539249173699397,0.012816799091889985,0.012358861280839507,0.012350868688899825,0.019938078083697585,0.02007620931531481,0.019637844063346347,0.01935528002022694,0.0066298614,0.00048492846
