,,GEPIC,GEPIC,GEPIC,GEPIC,LPJmL,LPJmL,LPJmL,LPJmL
,,GFDL-ESM2M,HadGEM2-ES,IPSL-CM5A-LR,MIROC5,GFDL-ESM2M,HadGEM2-ES,IPSL-CM5A-LR,MIROC5
rcp26,mai,-0.030054025232896697,-0.0032734835385377645,0.0019500669778472616,0.025738533883172262,-0.1717641578531061,0.04895193216810987,0.041085229185302594,0.06277754953839108
rcp26,soy,-0.09830426643468372,-0.028830071741942832,0.008790368183572497,0.07127417608063093,-0.673872321821533,0.5632508707310956,0.29498442766152894,0.50326144855974
rcp26,ric,0.05859094239942019,0.058240308000397506,-0.025887433303381256,0.045167092210798766,,,,
rcp26,whe,0.0018752970424313288,0.19199222678827962,0.03009178793127711,0.018715563851965305,0.011304947384233434,0.05359839493883483,-0.049245161042080314,-0.14625160071803206
rcp26,cas,-,-,-,-,,,,
rcp26,mil,-,-,-,-,,,,
rcp26,nut,-,-,-,-,,,,
rcp26,pea,-,-,-,-,0.12018070303979014,-0.07129926421561682,0.026770842327053207,0.0005606712773098702
rcp26,rap,-,-,-,-,0.08234941788037183,-0.06304103315628089,0.018615496880862926,-0.038897236293298866
rcp26,sgb,-,-,-,-,0.09791676840311812,-0.0695097197815522,0.04867917712254682,-0.03796440898099982
rcp26,sug,-,-,-,-,,,,
rcp26,sun,-,-,-,-,-0.24789409358339276,0.09424005513501742,0.03197796562135362,0.08188837641303623
rcp60,mai,0.03940545548944376,-0.009277899783232195,-0.002062161211209537,-0.012713203328714782,-,-,-,-
rcp60,soy,0.09349330842378026,-0.01708435959362248,0.0017146940107854861,-0.023427596747217273,-,-,-,-
rcp60,ric,0.01064156037203059,-0.018089511076197787,-0.015325829013191489,0.001956476654566171,-,-,-,-
rcp60,whe,0.026460814530187053,0.0005421900955820292,0.005281499083706378,0.03556058877882273,-,-,-,-
rcp60,cas,-,-,-,-,-,-,-,-
rcp60,mil,-,-,-,-,-,-,-,-
rcp60,nut,-,-,-,-,-,-,-,-
rcp60,pea,-,-,-,-,-,-,-,-
rcp60,rap,-,-,-,-,-,-,-,-
rcp60,sgb,-,-,-,-,-,-,-,-
rcp60,sug,-,-,-,-,-,-,-,-
rcp60,sun,-,-,-,-,-,-,-,-
